ObjectNumber,Location_Center_X,Location_Center_Y,AreaShape_Area,AreaShape_Eccentricity,AreaShape_Solidity,AreaShape_MajorAxisLength,AreaShape_MinorAxisLength,AreaShape_Compactness,AreaShape_FormFactor,AreaShape_Perimeter,AreaShape_ConvexArea,AreaShape_EquivalentDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,cancer_probability,classification,anomaly_score,top_deviations,sample_verdict
20,1281.089552238806,9.219900497512437,1005.0,0.8893555162148801,0.740058910162003,65.4322983812637,29.916714854184516,2.8941837417356537,0.3455205644270173,191.18376618407356,1358.0,35.77157729900708,21.462946379404247,17.88578864950354,7.7,healthy,-0.5023,"FormFactor, MajorAxisLength, Perimeter",healthy
21,1350.607438016529,18.99586776859504,242.0,0.6554412149523521,0.9490196078431372,20.311027363594572,15.339826115143532,1.1039480180083507,0.9058397530384765,57.941125496954285,255.0,17.55346033766304,10.532076202597823,8.77673016883152,0.0,healthy,-0.4083,"FormFactor, Solidity, Eccentricity",healthy
22,1376.0828586224754,9.612118073537028,1931.0,0.9629803868073643,0.761435331230284,111.96184226914299,30.181717820106428,3.469492643170741,0.28822658032389087,290.1543289325507,2536.0,49.58452945106567,29.7507176706394,24.792264725532835,58.6,healthy,-0.6192,"MajorAxisLength, Perimeter, EquivalentDiameter",healthy
23,1539.6627766599597,7.04748490945674,2485.0,0.9916962769272264,0.45781134856300665,234.07164281168565,30.10209954155953,9.36848150136611,0.10674088429957193,540.8822509939085,5428.0,56.24944682987451,33.749668097924705,28.124723414937254,97.9,cancer_suspect,-0.7584,"Compactness, MajorAxisLength, Perimeter",healthy
24,1743.9826048171276,10.177966101694915,2242.0,0.9695451709017023,0.6380193511667616,143.56884444503584,35.161813093110496,5.833316271100598,0.17142907285075518,405.39696961967,3514.0,53.42848546698881,32.05709128019328,26.714242733494405,82.9,cancer_suspect,-0.7052,"MajorAxisLength, Compactness, Perimeter",healthy
25,1790.943820224719,24.22752808988764,356.0,0.9480028398972944,0.8036117381489842,40.59422033076621,12.919592323839696,2.18666285663145,0.45731786999871493,98.90559159102155,443.0,21.290215544369623,12.774129326621773,10.645107772184812,0.0,healthy,-0.4029,"Eccentricity, FormFactor, Solidity",healthy
27,1866.491946308725,7.904026845637584,1490.0,0.9710117206152394,0.7347140039447732,102.87941846730433,24.59146054517256,4.649501181609818,0.21507683532919666,295.0538238691624,2028.0,43.55602049838107,26.133612299028645,21.778010249190537,60.9,cancer_suspect,-0.6274,"Compactness, MajorAxisLength, Perimeter",healthy
29,1958.0547445255474,6.4440389294403895,822.0,0.9531839256171518,0.7086206896551724,71.62653945635603,21.659231204060777,3.077119615740158,0.32497924191337096,178.2842712474619,1160.0,32.35124272377035,19.41074563426221,16.175621361885174,8.2,healthy,-0.5082,"MajorAxisLength, Solidity, FormFactor",healthy
31,2065.9395042074143,20.636570388901525,4397.0,0.8895355607181553,0.7466462896926473,124.07612269423346,56.686154302110296,3.537445238399347,0.2826898884949208,442.1076477383248,5889.0,74.82268558532573,44.89361135119544,37.411342792662865,89.8,cancer_suspect,-0.7297,"ConvexArea, Area, Perimeter",healthy
32,2147.1642935377877,10.046002190580504,913.0,0.8379613751387118,0.9222222222222223,48.46422315534458,26.44835833988085,1.5968721275904738,0.6262242184093373,135.35533905932738,990.0,34.09498063268556,20.456988379611335,17.04749031634278,4.6,healthy,-0.4656,"EquivalentDiameter, MeanRadius, MaximumRadius",healthy
33,2213.6165105386417,9.231264637002342,1708.0,0.9798976052215403,0.7317909168808912,123.31154726646353,24.600787585464577,3.770241961871219,0.2652349663796345,284.4680374315355,2334.0,46.63360529068772,27.98016317441263,23.31680264534386,60.8,cancer_suspect,-0.6268,"MajorAxisLength, Perimeter, Compactness",healthy
34,2216.8898305084745,16.93220338983051,118.0,0.7285434628755808,0.8939393939393939,15.325723317127085,10.498114014185685,1.1782561137148078,0.84871191276674,41.79898987322333,132.0,12.257335203001883,7.354401121801129,6.128667601500942,0.4,healthy,-0.4165,"FormFactor, MaximumRadius, EquivalentDiameter",healthy
36,2362.584592881521,6.6689419795221845,2051.0,0.993207134168874,0.7330235882773409,174.8415744691283,20.344519803214208,5.495847948510113,0.18195554341547845,376.36143571373725,2798.0,51.101999043597296,30.661199426158376,25.550999521798648,77.7,cancer_suspect,-0.6868,"MajorAxisLength, Compactness, Perimeter",healthy
37,2525.75214032157,23.306953434955105,4789.0,0.8552409844461383,0.6745070422535211,124.56673879041405,64.55428421529314,4.106945365801929,0.24348996904777143,497.14927829866735,7100.0,78.08677339816708,46.852064038900245,39.04338669908354,96.3,cancer_suspect,-0.7527,"ConvexArea, Area, Perimeter",healthy
38,2622.334745762712,6.253177966101695,944.0,0.9750728409301587,0.8391111111111111,79.81587116623069,17.709944871455203,2.951376842437985,0.33882491236664647,187.11269837220811,1125.0,34.668979365276876,20.801387619166125,17.334489682638438,9.9,healthy,-0.5285,"MajorAxisLength, FormFactor, Compactness",healthy
39,2705.9675324675327,17.337662337662337,154.0,0.8628333196212914,0.8953488372093024,20.39239070676089,10.308119774809665,1.4068207675413043,0.7108226030439517,52.17766952966369,172.0,14.002817212590296,8.401690327554178,7.001408606295148,0.0,healthy,-0.3872,"MaximumRadius, EquivalentDiameter, MeanRadius",healthy
40,2852.5815217391305,15.706521739130435,184.0,0.4230670530042521,0.9387755102040817,16.811868464482142,15.233206728708405,1.213504766705155,0.8240593918021005,52.970562748477136,196.0,15.306079714651624,9.183647828790974,7.653039857325812,2.8,healthy,-0.4447,"Eccentricity, FormFactor, Solidity",healthy
45,2959.1714285714284,15.60952380952381,105.0,0.7805658613673538,0.8974358974358975,15.03073682851071,9.395315946253238,1.2422103999038068,0.8050166059448842,40.48528137423857,117.0,11.562445770562215,6.937467462337329,5.781222885281108,1.0,healthy,-0.4235,"FormFactor, MaximumRadius, EquivalentDiameter",healthy
